id,key,value,type
276618407,is_in,Santa Bárbara de Heredia,regular
276618407,name,Santa Bárbara,regular
276618407,place,town,regular
276618407,population,7000,regular
276618407,wikidata,Q3948934,regular
276618407,wikipedia,en:Santa Bárbara de Heredia,regular
276707462,is_in,Heredia de Costa Rica,regular
276707462,name,San Francisco,regular
276707462,place,village,regular
276707462,population,47000,regular
276707477,barrier,gate,regular
276718846,highway,traffic_signals,regular
276718862,highway,traffic_signals,regular
276718862,traffic_signals,signal,regular
276799059,highway,turning_circle,regular
276799552,highway,turning_circle,regular
276799625,highway,turning_circle,regular
276799629,highway,turning_circle,regular
276818922,highway,traffic_signals,regular
276834727,highway,mini_roundabout,regular
276834890,highway,traffic_signals,regular
276835222,highway,traffic_signals,regular
276835459,highway,traffic_signals,regular
276836455,highway,turning_circle,regular
276980141,highway,turning_circle,regular
276981342,entrance,yes,regular
276981342,source,KG Ground Survey 2016,regular
276981347,city,Escazú,addr
276981347,name,Centro Comercial Paco,regular
276981347,shop,mall,regular
277029345,highway,traffic_signals,regular
277029345,traffic_signals,signal,regular
277030662,highway,turning_circle,regular
277030766,highway,turning_circle,regular
277032987,highway,turning_circle,regular
277037600,highway,traffic_signals,regular
277037609,highway,traffic_signals,regular
277143219,highway,turning_circle,regular
277144152,highway,turning_circle,regular
277144389,highway,turning_circle,regular
277243842,power,tower,regular
277246896,highway,traffic_signals,regular
277255139,highway,traffic_signals,regular
277256041,highway,traffic_signals,regular
277256064,highway,traffic_signals,regular
277256064,traffic_signals,signal,regular
277258593,highway,stop,regular
277453155,highway,traffic_signals,regular
277453155,traffic_signals,signal,regular
277453283,highway,traffic_signals,regular
277453283,traffic_signals,signal,regular
277459022,highway,traffic_signals,regular
277459022,traffic_signals,signal,regular
277486243,highway,traffic_signals,regular
277486355,highway,traffic_signals,regular
277486590,bus,yes,regular
277486590,highway,bus_stop,regular
277486590,name,Parada de Buses,regular
277486590,network,Ruta San José-San Rafael,regular
277486590,public_transport,stop_position,regular
277486812,highway,turning_circle,regular
277486815,highway,turning_circle,regular
277549919,highway,turning_circle,regular
277551719,highway,turning_circle,regular
277579750,highway,traffic_signals,regular
277582168,highway,turning_circle,regular
277651246,highway,turning_circle,regular
277651669,highway,turning_circle,regular
277651727,highway,turning_circle,regular
277651731,highway,turning_circle,regular
277651793,highway,turning_circle,regular
277651822,highway,turning_circle,regular
277651876,highway,turning_circle,regular
277653104,amenity,pharmacy,regular
277731019,barrier,gate,regular
277731019,highway,traffic_signals,regular
277731584,highway,turning_circle,regular
277731754,highway,turning_circle,regular
277779086,barrier,lift_gate,regular
277779736,highway,turning_circle,regular
277828637,highway,turning_circle,regular
277828639,highway,turning_circle,regular
277828858,highway,turning_circle,regular
277829838,highway,stop,regular
277829839,highway,stop,regular
277829840,highway,stop,regular
277829840,stop,minor,regular
277829841,highway,stop,regular
277829841,stop,minor,regular
277829940,shop,convenience,regular
277831314,highway,stop,regular
277839740,highway,turning_circle,regular
277841128,access,private,regular
277841128,barrier,lift_gate,regular
277841230,highway,mini_roundabout,regular
277841264,highway,traffic_signals,regular
277900023,highway,traffic_signals,regular
277900023,traffic_signals,signal,regular
277900026,name,San Francisco de Dos Ríos,regular
277900026,place,suburb,regular
277900026,population,20209,regular
277900026,postcode,10106,addr
277900026,wikipedia,es:San Francisco de Dos Ríos,regular
277931662,highway,turning_circle,regular
277931761,highway,turning_circle,regular
277931792,highway,turning_circle,regular
277931899,highway,stop,regular
277931899,stop,minor,regular
277935261,highway,stop,regular
277935261,stop,minor,regular
277937902,highway,stop,regular
277937902,stop,minor,regular
277937909,highway,stop,regular
277937909,stop,minor,regular
277937928,highway,stop,regular
277938031,barrier,chain,regular
277938079,highway,stop,regular
277938080,highway,stop,regular
277938153,highway,stop,regular
277938173,highway,stop,regular
277950649,traffic_calming,bump,regular
277951051,railway,level_crossing,regular
277951056,highway,stop,regular
277951056,stop,minor,regular
277951059,highway,traffic_signals,regular
277951059,name,Cruce de Los Figueres,regular
277951059,traffic_signals,signal,regular
277951476,barrier,door,regular
277951581,highway,stop,regular
277951581,stop,minor,regular
277952223,highway,turning_circle,regular
277954704,highway,stop,regular
277954704,stop,minor,regular
277971781,name,Cartago,regular
277971781,official_name,La Muy Noble y Leal Ciudad de Cartago,regular
277971781,place,city,regular
277971781,population,110000,regular
277971781,wikidata,Q30617,regular
277971781,wikipedia,Wikipedia Cartago de Costa Rica,regular
277990695,highway,turning_circle,regular
277992407,barrier,lift_gate,regular
277993196,railway,level_crossing,regular
277993199,railway,level_crossing,regular
277996338,highway,mini_roundabout,regular
277996360,highway,traffic_signals,regular
277997893,highway,traffic_signals,regular
277997897,highway,traffic_signals,regular
277997898,highway,traffic_signals,regular
277997898,traffic_signals,signal,regular
277997899,highway,traffic_signals,regular
277999599,highway,traffic_signals,regular
278000691,highway,traffic_signals,regular
278000691,traffic_signals,signal,regular
278000692,highway,traffic_signals,regular
278000693,highway,traffic_signals,regular
278000694,highway,traffic_signals,regular
278001220,highway,traffic_signals,regular
278092198,highway,traffic_signals,regular
278092674,highway,traffic_signals,regular
278092775,highway,traffic_signals,regular
278092775,traffic_signals,signal,regular
278168214,traffic_sign,stop,regular
278168279,highway,traffic_signals,regular
278168279,traffic_signals,signal,regular
278168385,traffic_sign,stop,regular
278168388,traffic_sign,stop,regular
278168412,highway,traffic_signals,regular
278168442,traffic_sign,stop,regular
278192128,highway,turning_circle,regular
278192138,highway,turning_circle,regular
278279359,highway,traffic_signals,regular
278279366,highway,traffic_signals,regular
278279366,traffic_signals,signal,regular
278280797,name,Desamparados,regular
278280797,place,town,regular
278280797,population,42000,regular
278280797,postcode,10301,addr
278280797,wikidata,Q14108797,regular
278338691,highway,traffic_signals,regular
278338691,traffic_signals,signal,regular
278339798,highway,traffic_signals,regular
278393091,city,Zapote,addr
278393091,name,Multiplaza del Este,regular
278393091,shop,mall,regular
278393092,highway,traffic_signals,regular
278393095,amenity,parking,regular
278393095,name,Parqueo Suroeste Multiplaza del Este,regular
278449879,name,Contraloría,regular
278449879,network,Tren Urbano,regular
278449879,operator,Incofer,regular
278449879,public_transport,stop_position,regular
278449879,train,yes,regular
278454406,highway,traffic_signals,regular
278458614,railway,level_crossing,regular
278458619,railway,level_crossing,regular
278470758,railway,level_crossing,regular
278838799,highway,traffic_signals,regular
278838804,highway,traffic_signals,regular
278838830,highway,traffic_signals,regular
278908030,name,Posada Canal Grande,regular
278908030,source,www.hotelcanalgrande.com/,regular
278908030,tourism,hotel,regular
279103331,railway,level_crossing,regular
279103332,railway,level_crossing,regular
279103333,railway,level_crossing,regular
279103335,railway,level_crossing,regular
279103336,railway,level_crossing,regular
279103338,railway,level_crossing,regular
279103343,railway,level_crossing,regular
279103385,railway,level_crossing,regular
279103386,railway,level_crossing,regular
279103388,railway,level_crossing,regular
279103389,railway,level_crossing,regular
279103392,railway,level_crossing,regular
279103401,railway,level_crossing,regular
279103402,railway,level_crossing,regular
279103405,railway,level_crossing,regular
279103406,railway,level_crossing,regular
279103408,railway,level_crossing,regular
279103409,railway,level_crossing,regular
279103410,railway,level_crossing,regular
279103411,railway,level_crossing,regular
279103412,railway,level_crossing,regular
279103413,railway,level_crossing,regular
279103414,railway,level_crossing,regular
279103415,railway,level_crossing,regular
279103416,railway,level_crossing,regular
279103417,railway,level_crossing,regular
279103418,railway,level_crossing,regular
279103419,railway,level_crossing,regular
281361678,highway,traffic_signals,regular
281363005,highway,traffic_signals,regular
281363026,highway,traffic_signals,regular
281363026,traffic_signals,signal,regular
281363034,highway,traffic_signals,regular
281363034,traffic_signals,signal,regular
281363035,highway,traffic_signals,regular
281363035,traffic_signals,signal,regular
281363041,highway,traffic_signals,regular
281363041,traffic_signals,signal,regular
281368318,postcode,30701,addr
281368318,is_in,Oreamuno de Cartago,regular
281368318,name,San Rafael,regular
281368318,place,town,regular
281368318,population,28000,regular
281369430,name,Mirador de Rancho Redondo,regular
281369430,tourism,viewpoint,regular
281467482,highway,traffic_signals,regular
281467482,traffic_signals,signal,regular
281467485,highway,traffic_signals,regular
281467485,traffic_signals,signal,regular
281864740,highway,traffic_signals,regular
281864740,source,KG Ground Survey 2014,regular
281866437,amenity,parking,regular
281866437,name,Parqueo Principal,regular
281866449,highway,traffic_signals,regular
281870764,exit_to,40713 de Marriot,regular
281870764,highway,motorway_junction,regular
281870764,name,40713,regular
281872875,city,Escazú,addr
281872875,amenity,parking,regular
281872875,fee,no,regular
281872875,name,EPA,regular
281877895,highway,traffic_signals,regular
282605235,tourism,viewpoint,regular
282605722,postcode,10702,addr
282605722,is_in,Mora de San José,regular
282605722,name,Guayabo,regular
282605722,place,village,regular
282605772,postcode,10703,addr
282605772,is_in,Mora de San José,regular
282605772,name,Tabarcia,regular
282605772,place,village,regular
282605772,population,5000,regular
282606568,postcode,11203,addr
282606568,is_in,Acosta de San José,regular
282606568,name,Palmichal,regular
282606568,place,village,regular
282753829,alt_name,La Fila,regular
282753829,is_in,San José de Costa Rica,regular
282753829,name,Corrogres,regular
282753829,place,hamlet,regular
285987364,shop,car_repair,regular
285989186,highway,give_way,regular
285993136,city,Uruca,addr
285993136,name,Mega Super,regular
285993136,shop,supermarket,regular
286048975,crossing,traffic_signals,regular
286049078,railway,level_crossing,regular
286049105,railway,level_crossing,regular
286052002,railway,level_crossing,regular
287191813,highway,traffic_signals,regular
287191813,traffic_signals,signal,regular
287200300,city,Escazú,addr
287200300,amenity,restaurant,regular
287200300,name,Antojitos,regular
